Yale-RSV-0148-1	RSVA	1	4127200	461588	449066	3085	9414	12121	15225
Yale-RSV-0149-1	RSVA	1	6686479	2874354	2819248	20716	10969	12116	15225
Yale-RSV-0151-1	RSVA	1	3686629	1812406	1784280	13630	6410	6993	15225
Yale-RSV-0152-1	RSVA	1	4808390	2319327	2247354	15323	11705	12378	15225
Yale-RSV-0155-1	RSVA	1	7960621	3725630	3611956	25338	11640	12295	15225
Yale-RSV-0157-1	RSVA	1	4916199	2335434	2280140	16090	11753	12444	15225
Yale-RSV-0158-1	RSVA	1	3628325	860638	847902	5875	6978	7833	15225
Yale-RSV-0160-1	RSVA	1	4783196	4739257	4694014	40417	14500	14959	15225
Yale-RSV-0161-1	RSVA	1	5736198	5624068	5493788	47974	15090	15129	15225
Yale-RSV-0163-1	RSVA	1	3735037	903539	898382	6605	4920	5819	15225
Yale-RSV-0165-1	RSVA	1	1909954	344048	343438	2596	1748	4824	15225
Yale-RSV-0168-1	RSVA	1	3095660	1734706	1714988	12979	6761	7443	15225
Yale-RSV-0169-1	RSVA	1	6942683	3048033	2963340	20483	12175	12514	15225
Yale-RSV-0172-1	RSVA	1	3208631	417007	410420	2868	9161	10123	15225
Yale-RSV-0174-1	RSVA	1	4674166	2249585	2156086	15707	5740	6696	15225
Yale-RSV-0178-1	RSVA	1	2375307	1117515	1090096	7516	12207	12624	15225
Yale-RSV-0179-1	RSVA	1	6335863	5472543	5398088	46432	14566	14779	15225
Yale-RSV-0181-1	RSVA	1	7621985	3699125	3589712	25855	13271	13548	15225
Yale-RSV-0182-1	RSVA	1	5472459	2746518	2690108	19938	11915	12347	15225
Yale-RSV-0184-1	RSVA	1	2956747	2907077	2871478	24694	14483	14547	15225
Yale-RSV-0185-1	RSVA	1	6372039	1596063	1562096	11490	11883	12362	15225
Yale-RSV-0187-1	RSVA	1	6360949	6225831	6144606	53053	14494	14974	15225
Yale-RSV-0188-1	RSVA	1	1785083	792984	769502	5275	11701	12529	15225
Yale-RSV-0189-1	RSVA	1	5448368	5062393	5027896	42527	14162	14338	15225
Yale-RSV-0196-1	RSVA	1	3922502	1053950	1022194	7383	11136	12038	15225
Yale-RSV-0203-1	RSVA	1	6034172	1331491	1293092	9006	12073	12648	15225
Yale-RSV-0208-1	RSVA	1	4092219	3121995	3063966	26491	14567	14687	15225
Yale-RSV-0211-1	RSVA	1	3369623	1341650	1293898	9439	11285	12075	15225
Yale-RSV-0214-1	RSVA	1	2889497	101930	101394	693	6669	7881	15225
Yale-RSV-0216-1	RSVA	1	3634753	2976914	2942766	25029	15025	15097	15225
Yale-RSV-0221-1	RSVA	1	4388709	4342524	4266390	36939	14567	14988	15225
Yale-RSV-0225-1	RSVA	1	3733980	928829	901824	5936	11280	11961	15225
Yale-RSV-0228-1	RSVA	1	4344911	3460898	3395266	29247	14560	14684	15225
Yale-RSV-0231-1	RSVA	1	2637283	2459067	2428726	20923	14778	14863	15225
Yale-RSV-0234-1	RSVA	1	2347128	839383	815890	5618	8910	9934	15225
Yale-RSV-0235-1	RSVA	1	4680202	582185	575524	4301	2777	3411	15225
Yale-RSV-0236-1	RSVA	1	3606532	1800259	1748452	12408	12958	13231	15225
Yale-RSV-0237-1	RSVA	1	4909712	3532789	3485662	30124	14564	14781	15225
Yale-RSV-0244-1	RSVA	1	4621566	1613681	1593318	12242	13799	14220	15225
Yale-RSV-0251-1	RSVA	1	3827586	3666444	3615402	31390	14564	14852	15225
Yale-RSV-0252-1	RSVA	1	6391176	5942036	5873250	50465	14867	15060	15225
Yale-RSV-0254-1	RSVA	1	3789734	3651551	3615628	30996	14599	14729	15225
Yale-RSV-0256-1	RSVA	1	6548652	916628	874826	6344	9910	10813	15225
Yale-RSV-0259-1	RSVA	1	3608557	3368447	3314504	28649	14561	15028	15225
Yale-RSV-0260-1	RSVA	1	6310752	1405093	1396868	10817	2714	3945	15225
Yale-RSV-0261-1	RSVA	1	1830672	704667	694430	5021	11062	12097	15225
Yale-RSV-0262-1	RSVA	1	3851038	3747224	3691668	32002	14653	14954	15225
Yale-RSV-0263-1	RSVA	1	6832660	2059791	2004926	14093	11499	12090	15225
Yale-RSV-0265-1	RSVA	1	3259580	1150331	1116728	7784	11777	12337	15225
Yale-RSV-0275-1	RSVA	1	6702967	2313776	2231248	15974	12262	12825	15225
Yale-RSV-0277-1	RSVA	1	6291545	5965408	5878852	50736	14819	15126	15225
Yale-RSV-0280-1	RSVA	1	4842612	2250207	2193972	15681	12010	12470	15225
Yale-RSV-0281-1	RSVA	1	4179140	1484481	1473220	11048	8304	9071	15225
Yale-RSV-0283-1	RSVA	1	5968394	2528199	2476494	17310	11939	12507	15225
Yale-RSV-0289-1	RSVA	1	757606	392585	386026	2822	9868	10916	15225
Yale-RSV-0292-1	RSVA	1	1693280	1675427	1659718	13849	14536	14614	15225
Yale-RSV-0294-1	RSVA	1	1797970	1744554	1714186	14332	14354	14782	15225
Yale-RSV-0297-1	RSVA	1	767186	722654	715540	5895	13447	13967	15225
Yale-RSV-0300-1	RSVA	1	1273948	529221	519786	3514	10114	11128	15225
Yale-RSV-0307-1	RSVA	1	1243570	1175311	1156126	9718	14647	14933	15225
Yale-RSV-0311-1	RSVA	1	1021113	679145	673434	5561	13524	13872	15225
Yale-RSV-0314-1	RSVA	1	976670	875876	860606	7214	14171	14791	15225
Yale-RSV-0326-1	RSVA	1	964695	362371	355342	2465	10187	10962	15225
Yale-RSV-0328-1	RSVA	1	567223	178479	176512	1208	4392	5392	15225
