sample	name	start	end	depth
Yale-RSV-0175	Amplicon 44	13405	13058	-1
Yale-RSV-0175	Amplicon 45	13338	13749	1854
Yale-RSV-0175	Amplicon 46	13618	14033	173292
Yale-RSV-0175	Amplicon 47	13962	14366	559881
Yale-RSV-0175	Amplicon 48	14251	14660	84866
Yale-RSV-0175	Amplicon 49	14578	14979	193951
Yale-RSV-0175	Amplicon 50	14768	15174	69519
sample	name	start	end	depth
Yale-RSV-0176	Amplicon 1	77	496	55788
Yale-RSV-0176	Amplicon 2	321	805	38001
Yale-RSV-0176	Amplicon 3	702	1115	189922
Yale-RSV-0176	Amplicon 4	943	1346	204094
Yale-RSV-0176	Amplicon 5	1226	1661	350799
Yale-RSV-0176	Amplicon 6	1546	1976	155860
Yale-RSV-0176	Amplicon 7	1867	2368	17646
Yale-RSV-0176	Amplicon 8	2236	2631	38117
Yale-RSV-0176	Amplicon 9	2541	2902	180973
Yale-RSV-0176	Amplicon 10	2762	3169	136389
Yale-RSV-0176	Amplicon 11	3085	3488	77439
Yale-RSV-0176	Amplicon 12	3398	3807	109761
Yale-RSV-0176	Amplicon 13	3722	4124	286626
Yale-RSV-0176	Amplicon 14	4407	4056	-1
Yale-RSV-0176	Amplicon 15	4323	4735	4068
Yale-RSV-0176	Amplicon 16	4654	5055	19215
Yale-RSV-0176	Amplicon 17	4967	5376	201
Yale-RSV-0176	Amplicon 18	5203	5606	38
Yale-RSV-0176	Amplicon 19	5503	5886	204588
Yale-RSV-0176	Amplicon 20	5782	6186	306100
Yale-RSV-0176	Amplicon 21	6064	6466	433546
Yale-RSV-0176	Amplicon 22	6377	6783	547838
Yale-RSV-0176	Amplicon 23	6680	7068	52101
Yale-RSV-0176	Amplicon 24	6979	7376	55959
Yale-RSV-0176	Amplicon 25	7273	7701	5151
Yale-RSV-0176	Amplicon 26	7627	7965	166834
Yale-RSV-0176	Amplicon 27	7862	8262	216403
Yale-RSV-0176	Amplicon 28	8160	8574	9487
Yale-RSV-0176	Amplicon 29	8469	8877	151500
Yale-RSV-0176	Amplicon 30	8748	9155	92240
Yale-RSV-0176	Amplicon 31	9061	9467	209569
Yale-RSV-0176	Amplicon 32	9350	9754	305542
Yale-RSV-0176	Amplicon 33	9661	10226	98886
Yale-RSV-0176	Amplicon 34	9977	10382	66068
Yale-RSV-0176	Amplicon 35	10265	10670	100680
Yale-RSV-0176	Amplicon 36	10566	10978	243061
Yale-RSV-0176	Amplicon 37	10878	11285	898322
Yale-RSV-0176	Amplicon 38	11183	11587	328053
Yale-RSV-0176	Amplicon 39	11483	11880	141496
Yale-RSV-0176	Amplicon 40	11775	12186	164028
Yale-RSV-0176	Amplicon 41	12084	12500	33156
Yale-RSV-0176	Amplicon 42	12414	12820	176489
Yale-RSV-0176	Amplicon 43	12712	13121	232228
Yale-RSV-0176	Amplicon 44	13405	13058	-1
Yale-RSV-0176	Amplicon 45	13338	13749	920
Yale-RSV-0176	Amplicon 46	13618	14033	167116
Yale-RSV-0176	Amplicon 47	13962	14366	563889
Yale-RSV-0176	Amplicon 48	14251	14660	73875
Yale-RSV-0176	Amplicon 49	14578	14979	111099
Yale-RSV-0176	Amplicon 50	14768	15174	40664
sample	name	start	end	depth
Yale-RSV-0179	Amplicon 1	77	496	108255
Yale-RSV-0179	Amplicon 2	321	805	61276
Yale-RSV-0179	Amplicon 3	702	1115	156399
Yale-RSV-0179	Amplicon 4	943	1346	209790
Yale-RSV-0179	Amplicon 5	1226	1661	166025
Yale-RSV-0179	Amplicon 6	1546	1976	65067
Yale-RSV-0179	Amplicon 7	1867	2368	191218
Yale-RSV-0179	Amplicon 8	2236	2631	97511
Yale-RSV-0179	Amplicon 9	2541	2902	30404
Yale-RSV-0179	Amplicon 10	2762	3169	49907
Yale-RSV-0179	Amplicon 11	3085	3488	203798
Yale-RSV-0179	Amplicon 12	3398	3807	103929
Yale-RSV-0179	Amplicon 13	3722	4124	43015
Yale-RSV-0179	Amplicon 14	4407	4056	-1
Yale-RSV-0179	Amplicon 15	4323	4735	104616
Yale-RSV-0179	Amplicon 16	4654	5055	40820
Yale-RSV-0179	Amplicon 17	4967	5376	252151
Yale-RSV-0179	Amplicon 18	5203	5606	222397
Yale-RSV-0179	Amplicon 19	5503	5886	160506
Yale-RSV-0179	Amplicon 20	5782	6186	89232
Yale-RSV-0179	Amplicon 21	6064	6466	190442
Yale-RSV-0179	Amplicon 22	6377	6783	138892
Yale-RSV-0179	Amplicon 23	6680	7068	112692
Yale-RSV-0179	Amplicon 24	6979	7376	76349
Yale-RSV-0179	Amplicon 25	7273	7701	57406
Yale-RSV-0179	Amplicon 26	7627	7965	163339
Yale-RSV-0179	Amplicon 27	7862	8262	275928
Yale-RSV-0179	Amplicon 28	8160	8574	132600
Yale-RSV-0179	Amplicon 29	8469	8877	117741
Yale-RSV-0179	Amplicon 30	8748	9155	67401
Yale-RSV-0179	Amplicon 31	9061	9467	134549
Yale-RSV-0179	Amplicon 32	9350	9754	75675
Yale-RSV-0179	Amplicon 33	9661	10226	26614
Yale-RSV-0179	Amplicon 34	9977	10382	124180
Yale-RSV-0179	Amplicon 35	10265	10670	187621
Yale-RSV-0179	Amplicon 36	10566	10978	126887
Yale-RSV-0179	Amplicon 37	10878	11285	226343
Yale-RSV-0179	Amplicon 38	11183	11587	140916
Yale-RSV-0179	Amplicon 39	11483	11880	135802
Yale-RSV-0179	Amplicon 40	11775	12186	86481
Yale-RSV-0179	Amplicon 41	12084	12500	121463
Yale-RSV-0179	Amplicon 42	12414	12820	146167
Yale-RSV-0179	Amplicon 43	12712	13121	138787
Yale-RSV-0179	Amplicon 44	13405	13058	-1
Yale-RSV-0179	Amplicon 45	13338	13749	4597
Yale-RSV-0179	Amplicon 46	13618	14033	50794
Yale-RSV-0179	Amplicon 47	13962	14366	213157
Yale-RSV-0179	Amplicon 48	14251	14660	165808
Yale-RSV-0179	Amplicon 49	14578	14979	368163
Yale-RSV-0179	Amplicon 50	14768	15174	147804
sample	name	start	end	depth
Yale-RSV-0181	Amplicon 1	77	496	5109
Yale-RSV-0181	Amplicon 2	321	805	20379
Yale-RSV-0181	Amplicon 3	702	1115	92573
Yale-RSV-0181	Amplicon 4	943	1346	124516
Yale-RSV-0181	Amplicon 5	1226	1661	218217
Yale-RSV-0181	Amplicon 6	1546	1976	102516
Yale-RSV-0181	Amplicon 7	1867	2368	11990
Yale-RSV-0181	Amplicon 8	2236	2631	12649
Yale-RSV-0181	Amplicon 9	2541	2902	79172
Yale-RSV-0181	Amplicon 10	2762	3169	59395
Yale-RSV-0181	Amplicon 11	3085	3488	55359
Yale-RSV-0181	Amplicon 12	3398	3807	59135
Yale-RSV-0181	Amplicon 13	3722	4124	153710
Yale-RSV-0181	Amplicon 14	4407	4056	-1
Yale-RSV-0181	Amplicon 15	4323	4735	2118
Yale-RSV-0181	Amplicon 16	4654	5055	9970
Yale-RSV-0181	Amplicon 17	4967	5376	6515
Yale-RSV-0181	Amplicon 18	5203	5606	1319
Yale-RSV-0181	Amplicon 19	5503	5886	146114
Yale-RSV-0181	Amplicon 20	5782	6186	267088
Yale-RSV-0181	Amplicon 21	6064	6466	393556
Yale-RSV-0181	Amplicon 22	6377	6783	411921
Yale-RSV-0181	Amplicon 23	6680	7068	57378
Yale-RSV-0181	Amplicon 24	6979	7376	27555
Yale-RSV-0181	Amplicon 25	7273	7701	3432
Yale-RSV-0181	Amplicon 26	7627	7965	116932
Yale-RSV-0181	Amplicon 27	7862	8262	128641
Yale-RSV-0181	Amplicon 28	8160	8574	41509
Yale-RSV-0181	Amplicon 29	8469	8877	101615
Yale-RSV-0181	Amplicon 30	8748	9155	26439
Yale-RSV-0181	Amplicon 31	9061	9467	108591
Yale-RSV-0181	Amplicon 32	9350	9754	192380
Yale-RSV-0181	Amplicon 33	9661	10226	72394
Yale-RSV-0181	Amplicon 34	9977	10382	41929
Yale-RSV-0181	Amplicon 35	10265	10670	60471
Yale-RSV-0181	Amplicon 36	10566	10978	132982
Yale-RSV-0181	Amplicon 37	10878	11285	483264
Yale-RSV-0181	Amplicon 38	11183	11587	208116
Yale-RSV-0181	Amplicon 39	11483	11880	103844
Yale-RSV-0181	Amplicon 40	11775	12186	144240
Yale-RSV-0181	Amplicon 41	12084	12500	298949
Yale-RSV-0181	Amplicon 42	12414	12820	147771
Yale-RSV-0181	Amplicon 43	12712	13121	175796
Yale-RSV-0181	Amplicon 44	13405	13058	-1
Yale-RSV-0181	Amplicon 45	13338	13749	796
Yale-RSV-0181	Amplicon 46	13618	14033	113694
Yale-RSV-0181	Amplicon 47	13962	14366	385107
Yale-RSV-0181	Amplicon 48	14251	14660	52306
Yale-RSV-0181	Amplicon 49	14578	14979	86692
Yale-RSV-0181	Amplicon 50	14768	15174	32455
sample	name	start	end	depth
Yale-RSV-0183	Amplicon 1	77	496	32890
Yale-RSV-0183	Amplicon 2	321	805	15493
Yale-RSV-0183	Amplicon 3	702	1115	57531
Yale-RSV-0183	Amplicon 4	943	1346	101129
Yale-RSV-0183	Amplicon 5	1226	1661	188413
Yale-RSV-0183	Amplicon 6	1546	1976	79926
Yale-RSV-0183	Amplicon 7	1867	2368	5890
Yale-RSV-0183	Amplicon 8	2236	2631	616
Yale-RSV-0183	Amplicon 9	2541	2902	55879
Yale-RSV-0183	Amplicon 10	2762	3169	64055
Yale-RSV-0183	Amplicon 11	3085	3488	38699
Yale-RSV-0183	Amplicon 12	3398	3807	53050
Yale-RSV-0183	Amplicon 13	3722	4124	135337
Yale-RSV-0183	Amplicon 14	4407	4056	-1
Yale-RSV-0183	Amplicon 15	4323	4735	503
Yale-RSV-0183	Amplicon 16	4654	5055	307
Yale-RSV-0183	Amplicon 17	4967	5376	118
Yale-RSV-0183	Amplicon 18	5203	5606	22
Yale-RSV-0183	Amplicon 19	5503	5886	92161
Yale-RSV-0183	Amplicon 20	5782	6186	139880
Yale-RSV-0183	Amplicon 21	6064	6466	187194
Yale-RSV-0183	Amplicon 22	6377	6783	296206
Yale-RSV-0183	Amplicon 23	6680	7068	52866
Yale-RSV-0183	Amplicon 24	6979	7376	33451
Yale-RSV-0183	Amplicon 25	7273	7701	3327
Yale-RSV-0183	Amplicon 26	7627	7965	103692
Yale-RSV-0183	Amplicon 27	7862	8262	114407
Yale-RSV-0183	Amplicon 28	8160	8574	5332
Yale-RSV-0183	Amplicon 29	8469	8877	41711
Yale-RSV-0183	Amplicon 30	8748	9155	18039
Yale-RSV-0183	Amplicon 31	9061	9467	106342
Yale-RSV-0183	Amplicon 32	9350	9754	173924
Yale-RSV-0183	Amplicon 33	9661	10226	60741
Yale-RSV-0183	Amplicon 34	9977	10382	29663
Yale-RSV-0183	Amplicon 35	10265	10670	42586
Yale-RSV-0183	Amplicon 36	10566	10978	119349
Yale-RSV-0183	Amplicon 37	10878	11285	330436
Yale-RSV-0183	Amplicon 38	11183	11587	115083
Yale-RSV-0183	Amplicon 39	11483	11880	51510
Yale-RSV-0183	Amplicon 40	11775	12186	66222
Yale-RSV-0183	Amplicon 41	12084	12500	226257
Yale-RSV-0183	Amplicon 42	12414	12820	123905
Yale-RSV-0183	Amplicon 43	12712	13121	99829
Yale-RSV-0183	Amplicon 44	13405	13058	-1
Yale-RSV-0183	Amplicon 45	13338	13749	229
Yale-RSV-0183	Amplicon 46	13618	14033	79477
Yale-RSV-0183	Amplicon 47	13962	14366	247705
Yale-RSV-0183	Amplicon 48	14251	14660	31061
Yale-RSV-0183	Amplicon 49	14578	14979	40140
Yale-RSV-0183	Amplicon 50	14768	15174	14843
sample	name	start	end	depth
Yale-RSV-0184	Amplicon 1	77	496	150947
Yale-RSV-0184	Amplicon 2	321	805	57864
Yale-RSV-0184	Amplicon 3	702	1115	3215
Yale-RSV-0184	Amplicon 4	943	1346	54447
Yale-RSV-0184	Amplicon 5	1226	1661	204173
Yale-RSV-0184	Amplicon 6	1546	1976	106180
Yale-RSV-0184	Amplicon 7	1867	2368	326468
Yale-RSV-0184	Amplicon 8	2236	2631	91535
Yale-RSV-0184	Amplicon 9	2541	2902	94745
Yale-RSV-0184	Amplicon 10	2762	3169	148963
Yale-RSV-0184	Amplicon 11	3085	3488	287287
Yale-RSV-0184	Amplicon 12	3398	3807	172495
Yale-RSV-0184	Amplicon 13	3722	4124	189634
Yale-RSV-0184	Amplicon 14	4407	4056	-1
Yale-RSV-0184	Amplicon 15	4323	4735	38675
Yale-RSV-0184	Amplicon 16	4654	5055	31581
Yale-RSV-0184	Amplicon 17	4967	5376	203059
Yale-RSV-0184	Amplicon 18	5203	5606	257095
Yale-RSV-0184	Amplicon 19	5503	5886	259827
Yale-RSV-0184	Amplicon 20	5782	6186	245488
Yale-RSV-0184	Amplicon 21	6064	6466	412835
Yale-RSV-0184	Amplicon 22	6377	6783	344356
Yale-RSV-0184	Amplicon 23	6680	7068	374001
Yale-RSV-0184	Amplicon 24	6979	7376	79640
Yale-RSV-0184	Amplicon 25	7273	7701	61611
Yale-RSV-0184	Amplicon 26	7627	7965	253865
Yale-RSV-0184	Amplicon 27	7862	8262	443712
Yale-RSV-0184	Amplicon 28	8160	8574	236906
Yale-RSV-0184	Amplicon 29	8469	8877	241751
Yale-RSV-0184	Amplicon 30	8748	9155	85888
Yale-RSV-0184	Amplicon 31	9061	9467	204460
Yale-RSV-0184	Amplicon 32	9350	9754	121564
Yale-RSV-0184	Amplicon 33	9661	10226	72655
Yale-RSV-0184	Amplicon 34	9977	10382	217491
Yale-RSV-0184	Amplicon 35	10265	10670	271989
Yale-RSV-0184	Amplicon 36	10566	10978	272802
Yale-RSV-0184	Amplicon 37	10878	11285	382439
Yale-RSV-0184	Amplicon 38	11183	11587	188467
Yale-RSV-0184	Amplicon 39	11483	11880	191722
Yale-RSV-0184	Amplicon 40	11775	12186	265326
Yale-RSV-0184	Amplicon 41	12084	12500	203447
Yale-RSV-0184	Amplicon 42	12414	12820	227254
Yale-RSV-0184	Amplicon 43	12712	13121	199418
Yale-RSV-0184	Amplicon 44	13405	13058	-1
Yale-RSV-0184	Amplicon 45	13338	13749	13453
Yale-RSV-0184	Amplicon 46	13618	14033	40234
Yale-RSV-0184	Amplicon 47	13962	14366	174590
Yale-RSV-0184	Amplicon 48	14251	14660	278630
Yale-RSV-0184	Amplicon 49	14578	14979	645379
Yale-RSV-0184	Amplicon 50	14768	15174	301176
sample	name	start	end	depth
Yale-RSV-0187	Amplicon 1	77	496	141889
Yale-RSV-0187	Amplicon 2	321	805	84923
Yale-RSV-0187	Amplicon 3	702	1115	25631
Yale-RSV-0187	Amplicon 4	943	1346	47733
Yale-RSV-0187	Amplicon 5	1226	1661	155535
Yale-RSV-0187	Amplicon 6	1546	1976	107875
Yale-RSV-0187	Amplicon 7	1867	2368	345897
Yale-RSV-0187	Amplicon 8	2236	2631	84105
Yale-RSV-0187	Amplicon 9	2541	2902	34155
Yale-RSV-0187	Amplicon 10	2762	3169	118100
Yale-RSV-0187	Amplicon 11	3085	3488	285350
Yale-RSV-0187	Amplicon 12	3398	3807	128281
Yale-RSV-0187	Amplicon 13	3722	4124	256010
Yale-RSV-0187	Amplicon 14	4407	4056	-1
Yale-RSV-0187	Amplicon 15	4323	4735	71917
Yale-RSV-0187	Amplicon 16	4654	5055	91431
Yale-RSV-0187	Amplicon 17	4967	5376	417072
Yale-RSV-0187	Amplicon 18	5203	5606	416827
Yale-RSV-0187	Amplicon 19	5503	5886	293787
Yale-RSV-0187	Amplicon 20	5782	6186	398990
Yale-RSV-0187	Amplicon 21	6064	6466	689193
Yale-RSV-0187	Amplicon 22	6377	6783	240082
Yale-RSV-0187	Amplicon 23	6680	7068	437242
Yale-RSV-0187	Amplicon 24	6979	7376	157315
Yale-RSV-0187	Amplicon 25	7273	7701	97809
Yale-RSV-0187	Amplicon 26	7627	7965	259134
Yale-RSV-0187	Amplicon 27	7862	8262	639774
Yale-RSV-0187	Amplicon 28	8160	8574	289707
Yale-RSV-0187	Amplicon 29	8469	8877	242837
Yale-RSV-0187	Amplicon 30	8748	9155	116891
Yale-RSV-0187	Amplicon 31	9061	9467	235476
Yale-RSV-0187	Amplicon 32	9350	9754	142838
Yale-RSV-0187	Amplicon 33	9661	10226	68630
Yale-RSV-0187	Amplicon 34	9977	10382	261169
Yale-RSV-0187	Amplicon 35	10265	10670	379330
Yale-RSV-0187	Amplicon 36	10566	10978	278706
Yale-RSV-0187	Amplicon 37	10878	11285	396264
Yale-RSV-0187	Amplicon 38	11183	11587	247954
Yale-RSV-0187	Amplicon 39	11483	11880	285573
Yale-RSV-0187	Amplicon 40	11775	12186	275514
Yale-RSV-0187	Amplicon 41	12084	12500	248376
Yale-RSV-0187	Amplicon 42	12414	12820	276761
Yale-RSV-0187	Amplicon 43	12712	13121	258021
Yale-RSV-0187	Amplicon 44	13405	13058	-1
Yale-RSV-0187	Amplicon 45	13338	13749	53241
Yale-RSV-0187	Amplicon 46	13618	14033	189365
Yale-RSV-0187	Amplicon 47	13962	14366	403240
Yale-RSV-0187	Amplicon 48	14251	14660	331844
Yale-RSV-0187	Amplicon 49	14578	14979	739730
Yale-RSV-0187	Amplicon 50	14768	15174	347029
sample	name	start	end	depth
Yale-RSV-0189	Amplicon 1	77	496	77283
Yale-RSV-0189	Amplicon 2	321	805	38464
Yale-RSV-0189	Amplicon 3	702	1115	50439
Yale-RSV-0189	Amplicon 4	943	1346	22275
Yale-RSV-0189	Amplicon 5	1226	1661	1981
Yale-RSV-0189	Amplicon 6	1546	1976	20541
Yale-RSV-0189	Amplicon 7	1867	2368	104667
Yale-RSV-0189	Amplicon 8	2236	2631	68163
Yale-RSV-0189	Amplicon 9	2541	2902	23412
Yale-RSV-0189	Amplicon 10	2762	3169	32716
Yale-RSV-0189	Amplicon 11	3085	3488	80193
Yale-RSV-0189	Amplicon 12	3398	3807	55327
Yale-RSV-0189	Amplicon 13	3722	4124	93584
Yale-RSV-0189	Amplicon 14	4407	4056	-1
Yale-RSV-0189	Amplicon 15	4323	4735	64833
Yale-RSV-0189	Amplicon 16	4654	5055	22668
Yale-RSV-0189	Amplicon 17	4967	5376	187247
Yale-RSV-0189	Amplicon 18	5203	5606	160501
Yale-RSV-0189	Amplicon 19	5503	5886	122546
Yale-RSV-0189	Amplicon 20	5782	6186	98237
Yale-RSV-0189	Amplicon 21	6064	6466	100011
Yale-RSV-0189	Amplicon 22	6377	6783	192979
Yale-RSV-0189	Amplicon 23	6680	7068	290363
Yale-RSV-0189	Amplicon 24	6979	7376	52364
Yale-RSV-0189	Amplicon 25	7273	7701	33704
Yale-RSV-0189	Amplicon 26	7627	7965	152415
Yale-RSV-0189	Amplicon 27	7862	8262	216343
Yale-RSV-0189	Amplicon 28	8160	8574	44809
Yale-RSV-0189	Amplicon 29	8469	8877	16973
Yale-RSV-0189	Amplicon 30	8748	9155	13429
Yale-RSV-0189	Amplicon 31	9061	9467	48256
Yale-RSV-0189	Amplicon 32	9350	9754	51786
Yale-RSV-0189	Amplicon 33	9661	10226	42426
Yale-RSV-0189	Amplicon 34	9977	10382	117860
Yale-RSV-0189	Amplicon 35	10265	10670	134280
Yale-RSV-0189	Amplicon 36	10566	10978	134016
Yale-RSV-0189	Amplicon 37	10878	11285	151060
Yale-RSV-0189	Amplicon 38	11183	11587	78807
Yale-RSV-0189	Amplicon 39	11483	11880	30278
Yale-RSV-0189	Amplicon 40	11775	12186	27310
Yale-RSV-0189	Amplicon 41	12084	12500	24028
Yale-RSV-0189	Amplicon 42	12414	12820	110486
Yale-RSV-0189	Amplicon 43	12712	13121	94696
Yale-RSV-0189	Amplicon 44	13405	13058	-1
Yale-RSV-0189	Amplicon 45	13338	13749	287089
Yale-RSV-0189	Amplicon 46	13618	14033	128010
Yale-RSV-0189	Amplicon 47	13962	14366	153521
Yale-RSV-0189	Amplicon 48	14251	14660	201312
Yale-RSV-0189	Amplicon 49	14578	14979	411747
Yale-RSV-0189	Amplicon 50	14768	15174	191858
sample	name	start	end	depth
Yale-RSV-0191	Amplicon 1	77	496	120
Yale-RSV-0191	Amplicon 2	321	805	134
Yale-RSV-0191	Amplicon 3	702	1115	7
Yale-RSV-0191	Amplicon 4	943	1346	0
Yale-RSV-0191	Amplicon 5	1226	1661	0
Yale-RSV-0191	Amplicon 6	1546	1976	1
Yale-RSV-0191	Amplicon 7	1867	2368	1
Yale-RSV-0191	Amplicon 8	2236	2631	0
Yale-RSV-0191	Amplicon 9	2541	2902	416
Yale-RSV-0191	Amplicon 10	2762	3169	369
Yale-RSV-0191	Amplicon 11	3085	3488	1
Yale-RSV-0191	Amplicon 12	3398	3807	49
Yale-RSV-0191	Amplicon 13	3722	4124	319
Yale-RSV-0191	Amplicon 14	4407	4056	-1
Yale-RSV-0191	Amplicon 15	4323	4735	1848
Yale-RSV-0191	Amplicon 16	4654	5055	26
Yale-RSV-0191	Amplicon 17	4967	5376	0
Yale-RSV-0191	Amplicon 18	5203	5606	0
Yale-RSV-0191	Amplicon 19	5503	5886	5
Yale-RSV-0191	Amplicon 20	5782	6186	0
Yale-RSV-0191	Amplicon 21	6064	6466	49705
Yale-RSV-0191	Amplicon 22	6377	6783	312041
Yale-RSV-0191	Amplicon 23	6680	7068	105158
Yale-RSV-0191	Amplicon 24	6979	7376	255586
Yale-RSV-0191	Amplicon 25	7273	7701	9761
Yale-RSV-0191	Amplicon 26	7627	7965	163792
Yale-RSV-0191	Amplicon 27	7862	8262	102764
Yale-RSV-0191	Amplicon 28	8160	8574	667
Yale-RSV-0191	Amplicon 29	8469	8877	313
Yale-RSV-0191	Amplicon 30	8748	9155	2
Yale-RSV-0191	Amplicon 31	9061	9467	211
Yale-RSV-0191	Amplicon 32	9350	9754	354
Yale-RSV-0191	Amplicon 33	9661	10226	102434
Yale-RSV-0191	Amplicon 34	9977	10382	181871
Yale-RSV-0191	Amplicon 35	10265	10670	19537
Yale-RSV-0191	Amplicon 36	10566	10978	512
Yale-RSV-0191	Amplicon 37	10878	11285	538
Yale-RSV-0191	Amplicon 38	11183	11587	54
Yale-RSV-0191	Amplicon 39	11483	11880	2720
Yale-RSV-0191	Amplicon 40	11775	12186	2738
Yale-RSV-0191	Amplicon 41	12084	12500	810
Yale-RSV-0191	Amplicon 42	12414	12820	7
Yale-RSV-0191	Amplicon 43	12712	13121	416
Yale-RSV-0191	Amplicon 44	13405	13058	-1
Yale-RSV-0191	Amplicon 45	13338	13749	0
Yale-RSV-0191	Amplicon 46	13618	14033	2475
Yale-RSV-0191	Amplicon 47	13962	14366	747
Yale-RSV-0191	Amplicon 48	14251	14660	26
Yale-RSV-0191	Amplicon 49	14578	14979	176
Yale-RSV-0191	Amplicon 50	14768	15174	86
sample	name	start	end	depth
Yale-RSV-0192	Amplicon 1	77	496	150
Yale-RSV-0192	Amplicon 2	321	805	181
Yale-RSV-0192	Amplicon 3	702	1115	20
Yale-RSV-0192	Amplicon 4	943	1346	136
Yale-RSV-0192	Amplicon 5	1226	1661	126
Yale-RSV-0192	Amplicon 6	1546	1976	0
Yale-RSV-0192	Amplicon 7	1867	2368	2
Yale-RSV-0192	Amplicon 8	2236	2631	4
Yale-RSV-0192	Amplicon 9	2541	2902	135
Yale-RSV-0192	Amplicon 10	2762	3169	120
Yale-RSV-0192	Amplicon 11	3085	3488	1
Yale-RSV-0192	Amplicon 12	3398	3807	43
Yale-RSV-0192	Amplicon 13	3722	4124	259
Yale-RSV-0192	Amplicon 14	4407	4056	-1
Yale-RSV-0192	Amplicon 15	4323	4735	1789
Yale-RSV-0192	Amplicon 16	4654	5055	25
Yale-RSV-0192	Amplicon 17	4967	5376	0
Yale-RSV-0192	Amplicon 18	5203	5606	0
Yale-RSV-0192	Amplicon 19	5503	5886	4
Yale-RSV-0192	Amplicon 20	5782	6186	1
Yale-RSV-0192	Amplicon 21	6064	6466	557
Yale-RSV-0192	Amplicon 22	6377	6783	551
Yale-RSV-0192	Amplicon 23	6680	7068	1
Yale-RSV-0192	Amplicon 24	6979	7376	1358
Yale-RSV-0192	Amplicon 25	7273	7701	0
Yale-RSV-0192	Amplicon 26	7627	7965	3341
Yale-RSV-0192	Amplicon 27	7862	8262	35184
Yale-RSV-0192	Amplicon 28	8160	8574	7648
Yale-RSV-0192	Amplicon 29	8469	8877	0
Yale-RSV-0192	Amplicon 30	8748	9155	3
Yale-RSV-0192	Amplicon 31	9061	9467	131
Yale-RSV-0192	Amplicon 32	9350	9754	462
Yale-RSV-0192	Amplicon 33	9661	10226	580
Yale-RSV-0192	Amplicon 34	9977	10382	14328
Yale-RSV-0192	Amplicon 35	10265	10670	14476
Yale-RSV-0192	Amplicon 36	10566	10978	1058
Yale-RSV-0192	Amplicon 37	10878	11285	487
Yale-RSV-0192	Amplicon 38	11183	11587	70
Yale-RSV-0192	Amplicon 39	11483	11880	33
Yale-RSV-0192	Amplicon 40	11775	12186	238
Yale-RSV-0192	Amplicon 41	12084	12500	809
Yale-RSV-0192	Amplicon 42	12414	12820	5
Yale-RSV-0192	Amplicon 43	12712	13121	294
Yale-RSV-0192	Amplicon 44	13405	13058	-1
Yale-RSV-0192	Amplicon 45	13338	13749	0
Yale-RSV-0192	Amplicon 46	13618	14033	44
Yale-RSV-0192	Amplicon 47	13962	14366	53
Yale-RSV-0192	Amplicon 48	14251	14660	28
Yale-RSV-0192	Amplicon 49	14578	14979	42
Yale-RSV-0192	Amplicon 50	14768	15174	4
sample	name	start	end	depth
Yale-RSV-0198	Amplicon 1	77	496	34560
Yale-RSV-0198	Amplicon 2	321	805	8748
Yale-RSV-0198	Amplicon 3	702	1115	23717
Yale-RSV-0198	Amplicon 4	943	1346	45028
Yale-RSV-0198	Amplicon 5	1226	1661	159426
Yale-RSV-0198	Amplicon 6	1546	1976	61322
Yale-RSV-0198	Amplicon 7	1867	2368	1454
Yale-RSV-0198	Amplicon 8	2236	2631	388
Yale-RSV-0198	Amplicon 9	2541	2902	30032
Yale-RSV-0198	Amplicon 10	2762	3169	47408
Yale-RSV-0198	Amplicon 11	3085	3488	65
Yale-RSV-0198	Amplicon 12	3398	3807	27538
Yale-RSV-0198	Amplicon 13	3722	4124	76100
Yale-RSV-0198	Amplicon 14	4407	4056	-1
Yale-RSV-0198	Amplicon 15	4323	4735	187
Yale-RSV-0198	Amplicon 16	4654	5055	32
Yale-RSV-0198	Amplicon 17	4967	5376	0
Yale-RSV-0198	Amplicon 18	5203	5606	945
Yale-RSV-0198	Amplicon 19	5503	5886	147013
Yale-RSV-0198	Amplicon 20	5782	6186	167113
Yale-RSV-0198	Amplicon 21	6064	6466	50625
Yale-RSV-0198	Amplicon 22	6377	6783	121684
Yale-RSV-0198	Amplicon 23	6680	7068	88572
Yale-RSV-0198	Amplicon 24	6979	7376	36286
Yale-RSV-0198	Amplicon 25	7273	7701	3400
Yale-RSV-0198	Amplicon 26	7627	7965	96049
Yale-RSV-0198	Amplicon 27	7862	8262	113250
Yale-RSV-0198	Amplicon 28	8160	8574	12581
Yale-RSV-0198	Amplicon 29	8469	8877	100799
Yale-RSV-0198	Amplicon 30	8748	9155	74983
Yale-RSV-0198	Amplicon 31	9061	9467	92128
Yale-RSV-0198	Amplicon 32	9350	9754	130069
Yale-RSV-0198	Amplicon 33	9661	10226	20528
Yale-RSV-0198	Amplicon 34	9977	10382	14063
Yale-RSV-0198	Amplicon 35	10265	10670	11803
Yale-RSV-0198	Amplicon 36	10566	10978	59246
Yale-RSV-0198	Amplicon 37	10878	11285	134738
Yale-RSV-0198	Amplicon 38	11183	11587	56200
Yale-RSV-0198	Amplicon 39	11483	11880	61955
Yale-RSV-0198	Amplicon 40	11775	12186	63096
Yale-RSV-0198	Amplicon 41	12084	12500	225390
Yale-RSV-0198	Amplicon 42	12414	12820	87713
Yale-RSV-0198	Amplicon 43	12712	13121	40210
