Yale-RSV-0327	RSVA	1	27278234	11432217	11253294	72047	11955	12577	15222
Yale-RSV-0329	RSVA	1	33628210	14437838	14212836	91014	11822	12394	15222
Yale-RSV-0330	RSVA	2	30274730	28185059	28023170	414737	14753	15084	15222
Yale-RSV-0336	RSVA	1	21568088	3017247	2974708	17950	9848	10667	15222
Yale-RSV-0339	RSVA	1	53769816	21755612	21401268	134238	12008	12627	15222
Yale-RSV-0342	RSVA	1	29831252	11986358	11795284	75969	11789	12330	15222
Yale-RSV-0345	RSVA	1	41947210	16828703	16565084	105668	12256	12619	15222
Yale-RSV-0346	RSVA	1	26514283	20987531	20885566	155708	14831	15019	15222
Yale-RSV-0347	RSVA	1	16601036	6780335	6682828	42900	11371	12293	15222
Yale-RSV-0352	RSVA	1	22265027	9441618	9298054	58901	11870	12474	15222
Yale-RSV-0354	RSVA	1	16587405	2434874	2409820	15720	12803	13332	15222
Yale-RSV-0355	RSVA	1	50097577	21081876	20745962	134116	11925	12564	15222
Yale-RSV-0361	RSVA	1	29377253	25813197	25696930	190629	14680	14844	15222
Yale-RSV-0363	RSVA	1	44971990	18184895	17889570	115555	12059	12717	15222
Yale-RSV-0365	RSVA	1	41472865	3139915	3125054	21214	11842	12408	15222
Yale-RSV-0367	RSVA	2	46413736	38717427	38554848	577349	14776	14800	15222
Yale-RSV-0369	RSVA	1	23318364	10023134	9880544	63104	11906	12407	15222
Yale-RSV-0373	RSVA	3	45124530	40975924	40812238	906518	14818	14862	15222
Yale-RSV-0377	RSVA	2	70094924	29183212	28677136	364800	12382	12670	15222
Yale-RSV-0381	RSVA	1	22878200	9561378	9445924	59531	11262	12352	15222
Yale-RSV-0385	RSVA	1	5205196	4425095	4408656	31908	5467	5680	15222
Yale-RSV-0388	RSVA	3	50697468	41742546	41553050	971356	11870	13153	15222
Yale-RSV-0395	RSVA	1	19253774	8451550	8412366	65282	8565	9075	15222
Yale-RSV-0397	RSVA	1	34977230	15196149	15126400	115447	8933	9747	15222
Yale-RSV-0419	RSVA	2	36669022	32982968	32809512	510850	12346	13312	15222
Yale-RSV-0421	RSVA	1	25271464	4344928	4328548	33519	9331	9806	15222
Yale-RSV-0428	RSVA	1	29811581	27104108	27009438	210133	10404	11321	15222
Yale-RSV-0438	RSVA	1	22900247	18583026	18525924	143437	10239	11067	15222
Yale-RSV-0441	RSVA	1	21317230	6709611	6683528	50545	7647	8091	15222
Yale-RSV-0442	RSVA	1	13399231	6885099	6864014	53192	8820	9757	15222
Yale-RSV-0451	RSVA	2	34678283	30505900	30382284	469303	11300	11925	15222
Yale-RSV-0461	RSVA	2	43668764	39456736	39258262	608624	11908	12652	15222
Yale-RSV-0462	RSVA	2	45166767	40597396	40377976	623975	12668	13444	15222
Yale-RSV-0464	RSVA	1	31707939	21867259	21786708	168481	10656	12063	15222
Yale-RSV-0467	RSVA	1	18949364	608964	607640	3921	3897	7251	15222
Yale-RSV-0468	RSVA	2	36555510	31632941	31528950	492212	11103	11953	15222
Yale-RSV-0469	RSVA	2	42976354	39925458	39553968	621663	14314	14805	15222
Yale-RSV-0475	RSVA	2	42660895	40685394	40585576	631045	10716	11306	15222
Yale-RSV-0481	RSVA	1	3377563	1468691	1461500	8939	5284	7741	15222
Yale-RSV-0484	RSVA	1	7930954	2137929	2115098	13290	11685	12394	15222
Yale-RSV-0489	RSVA	1	16179143	13729420	13652580	97594	14385	14605	15222
Yale-RSV-0490	RSVA	1	4525393	1776377	1755200	10688	11090	12043	15222
Yale-RSV-0491	RSVA	1	17989002	14506072	14432004	102601	14395	14693	15222
Yale-RSV-0498	RSVA	1	14885650	13076880	12994598	92996	14522	14726	15222
Yale-RSV-0509	RSVA	1	12761912	11462358	11388488	81405	14524	14799	15222
Yale-RSV-0512	RSVA	1	11912436	7780912	7742860	55055	14004	14103	15222
Yale-RSV-0515	RSVA	1	13593172	12112411	12049092	85813	14308	14372	15222
Yale-RSV-0516	RSVA	1	15052643	13410024	13334754	94818	14123	14186	15222
Yale-RSV-0522	RSVA	1	12407746	4880722	4820436	29881	10487	11122	15222
